data_referencia,2020-08-15,2021-05-15,2022-08-15,2023-03-15,2023-05-15,2024-08-15,2025-05-15,2026-08-15,2027-05-15,2028-08-15,2029-05-15,2030-08-15,2031-05-15,2032-08-15,2033-05-15,2035-05-15,2037-05-15,2040-08-15,2045-05-15,2050-08-15,2055-05-15,2060-08-15
2020-09-11,,,,0.189,0.19,1.3121,1.8536,2.34,,2.7679,,3.1399,,,,3.5459,,3.8358,4.0583,4.0709,4.0864,
2020-09-14,,,,0.1356,0.1348,1.2636,1.81,2.3071,,2.7427,,3.1162,,,,3.5323,,3.8198,4.04,4.0522,4.0741,
2020-09-15,,,,0.1714,0.18,1.3272,1.825,2.33,,2.7355,,3.1471,,,,3.5713,,3.8623,4.08,4.0935,4.1132,
2020-09-16,,,,0.2957,0.3,1.4163,1.8787,2.3841,,2.7758,,3.19,,,,3.5931,,3.8895,4.11,4.1228,4.14,
2020-09-17,,,,0.25,0.25,1.3678,1.83,2.35,,2.78,,3.19,,,,3.6,,3.9025,4.1293,4.15,4.1645,
2020-09-18,,,,0.4646,0.47,1.5983,2.0666,2.55,,2.977,,3.3782,,,,3.7882,,4.066,4.28,4.3,4.3173,
2020-09-21,,,0.0632,0.6375,0.64,1.7403,2.1645,2.6,,3.03,,3.4069,,,,3.81,,4.0838,4.29,4.3042,4.3243,
2020-09-22,,,,0.545,0.54,1.6375,2.0811,2.5255,,2.9571,,3.34,,,,3.73,,4.02,4.2107,4.2107,4.229,
2020-09-23,,,,0.6112,0.61,1.7066,2.1461,2.6,,3.0231,,3.4116,,,,3.805,,4.0933,4.2834,4.2856,4.3032,
2020-09-24,,,,0.53,0.53,1.61,2.0419,2.4928,,2.9218,,3.3,,,,3.6966,,3.9846,4.1713,4.18,4.1948,
2020-09-25,,,,0.53,0.53,1.61,2.0635,2.5159,,2.95,,3.3188,,,,3.72,,4.0034,4.1977,4.21,4.2223,
2020-09-28,,,0.1271,0.7691,0.7733,1.8242,2.3313,2.74,,3.1693,,3.5327,,,,3.9146,,4.1834,4.364,4.3708,4.3855,
2020-09-29,,,0.19,0.8217,0.8251,1.86,2.33,2.72,,3.1334,,3.5,,,,3.8968,,4.1651,4.3436,4.3501,4.3656,
2020-09-30,,,0.1,0.7132,0.713,1.7966,2.2319,2.62,,3.0443,,3.4167,,,,3.8245,,4.1028,4.2736,4.299,4.3078,
2020-10-01,,,0.1,0.735,0.737,1.7993,2.2194,2.6158,,3.0228,,3.3969,,,,3.808,,4.09,4.2669,4.29,4.3,
2020-10-02,,,0.28,0.92,0.9203,1.9122,2.36,2.7506,,3.1355,,3.4996,,,,3.9322,,4.19,4.3654,4.3817,4.3927,
2020-10-05,,,0.2063,0.8363,0.8378,1.8376,2.28,2.66,,3.0571,,3.45,,,,3.8853,,4.1305,4.3067,4.3172,4.33,
2020-10-06,,,0.256,0.89,0.89,1.85,2.33,2.69,,3.0803,,3.4729,,,,3.9154,,4.1523,4.33,4.3394,4.3432,
2020-10-07,,,0.2644,0.89,0.89,1.88,2.36,2.7539,,3.1251,,3.4775,,,,3.924,,4.1537,4.32,4.3328,4.3367,
2020-10-08,,,0.2007,0.793,0.7994,1.8539,2.32,2.71,,3.0878,,3.43,,,,3.8758,,4.1,4.2704,4.2867,4.2955,
2020-10-09,,,0.156,0.7467,0.746,1.8263,2.2545,2.68,,3.06,,3.4029,,,,3.8384,,4.0662,4.2509,4.2672,4.2773,
2020-10-13,,,0.1777,0.8457,0.8498,1.8634,2.2701,2.7068,,3.0714,,3.4014,,,,3.8259,,4.06,4.2446,4.2608,4.275,
2020-10-14,,,0.1528,0.86,0.86,1.84,2.25,2.6877,,3.0562,,3.4,,,,3.8167,,4.0457,4.24,4.2525,4.27,
2020-10-15,,,0.2906,1.064,1.066,1.94,2.34,2.77,,3.1346,,3.47,,,,3.8644,,4.09,4.27,4.28,4.297,
2020-10-16,,,0.267,1.08,1.08,1.92,2.3442,2.7908,,3.1403,,3.475,,,,3.8594,,4.0837,4.2652,4.2761,4.291,
2020-10-19,,,0.23,1.0175,1.0168,1.87,2.2993,2.75,,3.0956,,3.44,,,,3.81,,4.04,4.2259,4.2363,4.2493,
2020-10-20,,,0.2135,1.0085,1.01,1.84,2.2366,2.6864,,3.0412,,3.4,,,,3.7722,,4.0041,4.1932,4.2125,4.226,
2020-10-21,,,0.1244,0.9,0.9,1.8,2.22,2.67,,3.047,,3.39,,,,3.78,,4.0128,4.2077,4.2259,4.2402,
2020-10-22,,,0.0806,0.8963,0.9,1.83,2.25,2.7038,,3.0868,,3.43,,,,3.82,,4.0554,4.2575,4.2772,4.2852,
2020-10-23,,,0.1526,1.0,1.0,1.9,2.34,2.7866,,3.15,,3.4794,,,,3.8661,,4.0893,4.2871,4.297,4.3013,
2020-10-26,,,0.1458,1.02,1.02,1.94,2.39,2.83,,3.19,,3.5129,,,,3.89,,4.11,4.295,4.3029,4.304,
2020-10-27,,,0.17,1.0808,1.0828,2.0165,2.4419,2.88,,3.2526,,3.57,,,,3.9419,,4.1454,4.3168,4.32,4.3228,
2020-10-28,,,0.22,1.17,1.17,2.06,2.44,2.8832,,3.2431,,3.543,,,,3.9292,,4.14,4.32,4.33,4.3311,
2020-10-29,,,0.2037,1.1657,1.1691,2.0496,2.4162,2.8569,,3.2357,,3.52,,,,3.9228,,4.1357,4.318,4.3306,4.3346,
2020-10-30,,,0.2763,1.24,1.24,2.1294,2.48,2.91,,3.2786,,3.54,,,,3.94,,4.1513,4.3361,4.35,4.3509,
2020-11-03,,,0.3553,1.2787,1.28,2.18,2.51,2.8967,,3.2783,,3.5348,,,,3.9421,,4.1548,4.3403,4.354,4.356,
2020-11-04,,,0.326,1.2,1.2,2.0962,2.4424,2.83,,3.216,,3.49,,,,3.8964,,4.1103,4.3173,4.3344,4.3388,
2020-11-05,,,0.28,1.15,1.15,2.0391,2.3856,2.7624,,3.14,,3.43,,,,3.8328,,4.06,4.26,4.2741,4.2817,
2020-11-06,,,0.2327,1.0891,1.09,1.9695,2.33,2.71,,3.08,,3.3568,,,,3.7383,,3.9947,4.1933,4.21,4.22,
2020-11-09,,,0.18,1.03,1.0306,1.9051,2.2622,2.6566,,3.03,,3.3,,,,3.696,,3.9473,4.1615,4.17,4.18,
2020-11-10,,,0.17,0.9984,0.9981,1.9,2.2757,2.6991,,3.0867,,3.36,,,,3.76,,4.0075,4.2166,4.2322,4.2417,
2020-11-11,,,0.2299,1.05,1.05,1.96,2.35,2.78,,3.1663,,3.4265,,,,3.83,,4.0729,4.273,4.28,4.2848,
2020-11-12,,,0.24,1.03,1.03,1.98,2.3727,2.82,,3.2215,,3.4822,,,,3.8903,,4.1234,4.3161,4.3264,4.335,
2020-11-13,,,0.2503,1.0236,1.0239,1.9409,2.34,2.7872,,3.1828,,3.4432,,,,3.85,,4.0803,4.28,4.2928,4.3,
2020-11-16,,,0.17,0.96,0.96,1.88,2.2742,2.7557,,3.156,,3.4157,,,,3.873,,4.106,4.2943,4.31,4.3187,
2020-11-17,,,0.1577,0.9542,0.9564,1.8836,2.28,2.75,,3.1434,,3.4,,,,3.86,,4.0928,4.2812,4.2968,4.3072,
2020-11-18,,,0.1719,0.9928,0.9932,1.95,2.3723,2.83,,3.22,,3.47,,,,3.92,,4.1356,4.3034,4.32,4.32,
2020-11-19,,,0.1154,0.9781,0.98,1.9555,2.3838,2.8175,,3.212,,3.48,,,,3.9239,,4.1483,4.31,4.32,4.3229,
2020-11-20,,,0.1325,1.04,1.04,2.03,2.44,2.8575,,3.2554,,3.5568,,,,3.9804,,4.2012,4.3572,4.3675,4.37,
2020-11-23,,,0.1521,1.1354,1.1373,2.1222,2.5379,2.93,,3.2887,,3.566,,,,3.9879,,4.2068,4.3639,4.3766,4.3768,
2020-11-24,,,0.0664,1.0978,1.1,2.08,2.497,2.89,,3.23,,3.5231,,,,3.9465,,4.1765,4.344,4.36,4.3622,
2020-11-25,,,0.08,1.1201,1.1216,2.0821,2.4934,2.89,,3.224,,3.5163,,,,3.911,,4.1492,4.3175,4.3344,4.3337,
2020-11-26,,,0.0648,1.1079,1.1074,2.0415,2.4425,2.85,,3.1863,,3.461,,,,3.8639,,4.1136,4.2852,4.2986,4.3,
2020-11-27,,,0.0308,1.0277,1.0325,1.9236,2.3358,2.7575,,3.1075,,3.3672,,,,3.7905,,4.0738,4.2315,4.25,4.25,
2020-11-30,,,0.05,1.0476,1.05,1.9473,2.3566,2.77,,3.1155,,3.3579,,,,3.7922,,4.081,4.2261,4.2345,4.2337,
2020-12-01,,,,0.9534,0.9532,1.8378,2.2435,2.6662,,3.027,,3.28,,,,3.7156,,4.0164,4.1316,4.1369,4.1366,
2020-12-02,,,,0.907,0.91,1.7768,2.185,2.61,,2.99,,3.2736,,,,3.7092,,3.9939,4.0923,4.095,4.095,
2020-12-03,,,,0.786,0.79,1.63,2.04,2.4525,,2.8242,,3.14,,,,3.5826,,3.8767,3.9805,4.0017,4.0031,
2020-12-04,,,,0.7926,0.7951,1.6229,2.026,2.4399,,2.8154,,3.1204,,,,3.5684,,3.8814,3.9873,4.0054,4.0063,
2020-12-07,,,,0.781,0.7813,1.6188,2.02,2.4365,,2.8138,,3.13,,,,3.58,,3.9023,4.0125,4.0369,4.0355,
2020-12-08,,,,0.77,0.77,1.6043,1.99,2.4,,2.7915,,3.1277,,,,3.5657,,3.8958,3.9973,4.0206,4.0241,
2020-12-09,,,,0.77,0.772,1.6,1.98,2.4044,,2.8006,,3.1336,,,,3.5665,,3.9,4.0,4.02,4.0223,
2020-12-10,,,0.0076,0.8312,0.8561,1.6522,1.9815,2.37,,2.7519,,3.0527,,,,3.4905,,3.8125,3.9195,3.9332,3.9353,
2020-12-11,,,0.0292,0.8296,0.8266,1.5926,1.9032,2.29,,2.6667,,2.9722,,,,3.4142,,3.7514,3.8686,3.8932,3.8919,
2020-12-14,,,0.047,0.86,0.86,1.6232,1.914,2.3088,,2.6907,,2.9861,,,,3.38,,3.7433,3.8872,3.9042,3.9067,
2020-12-15,,,0.02,0.7512,0.7525,1.5882,1.87,2.2885,,2.6575,,2.9328,,,,3.3133,,3.6733,3.8685,3.8945,3.8871,
2020-12-16,,,0.0326,0.7502,0.7511,1.6259,1.8921,2.3395,,2.69,,2.9457,,,,3.3138,,3.6789,3.88,3.91,3.91,
2020-12-17,,,0.0146,0.7429,0.7438,1.6402,1.8843,2.33,,2.68,,2.92,,,,3.2946,,3.661,3.89,3.9065,3.9057,
2020-12-18,,,0.0072,0.7524,0.7546,1.6626,1.9032,2.34,,2.6745,,2.91,,,,3.2852,,3.65,3.88,3.89,3.89,
2020-12-21,,,0.0184,0.77,0.77,1.7032,1.9076,2.3576,,2.6835,,2.9239,,,,3.2965,,3.6572,3.8864,3.8936,3.8956,
2020-12-22,,,0.04,0.793,0.7928,1.72,1.9144,2.3579,,2.6834,,2.9311,,,,3.3168,,3.6656,3.9001,3.91,3.9098,
2020-12-23,,,0.0103,0.75,0.75,1.66,1.84,2.2921,,2.62,,2.8722,,,,3.2617,,3.63,3.8714,3.88,3.88,
2020-12-24,,,0.0103,0.75,0.75,1.66,1.84,2.2921,,2.62,,2.8722,,,,3.2617,,3.63,3.8714,3.88,3.88,
2020-12-28,,,0.0536,0.795,0.7971,1.7,1.87,2.32,,2.6478,,2.8913,,,,3.2688,,3.6347,3.87,3.8777,3.8793,
2020-12-29,,,0.03,0.7461,0.75,1.63,1.81,2.2625,,2.585,,2.8061,,,,3.205,,3.5689,3.8066,3.816,3.8131,
2020-12-30,,,0.0034,0.72,0.72,1.5712,1.7734,2.2328,,2.5694,,2.817,,,,3.21,,3.5784,3.7946,3.7969,3.7981,
2020-12-31,,,0.0034,0.72,0.72,1.5712,1.7734,2.2328,,2.5694,,2.817,,,,3.21,,3.5784,3.7946,3.7969,3.7981,
2021-01-04,,,0.0068,0.7231,0.7235,1.5754,1.7703,2.2412,,2.57,,2.8177,,,,3.2144,,3.58,3.7975,3.8,3.8,
2021-01-05,,,,0.76,0.76,1.6,1.82,2.32,,2.6339,,2.8906,,,,3.2623,,3.6125,3.8254,3.82,3.82,
2021-01-06,,,0.0026,0.7885,0.79,1.6369,1.85,2.35,,2.68,,2.9501,,,,3.29,,3.6442,3.8777,3.88,3.88,
2021-01-07,,,0.04,0.9062,0.91,1.7401,1.97,2.45,,2.7969,,3.0696,,,,3.3874,,3.7134,3.9434,3.9395,3.94,
2021-01-08,,,0.09,0.96,0.96,1.7663,2.01,2.48,,2.819,,3.0947,,,,3.39,,3.71,3.9371,3.94,3.94,
2021-01-11,,,0.1866,1.1065,1.1073,1.9195,2.1663,2.6429,,3.0046,,3.2375,,,,3.482,,3.7999,4.0224,4.0214,4.0227,
2021-01-12,,,0.1484,1.0837,1.09,1.8707,2.1145,2.5847,,2.952,,3.17,,,,3.406,,3.7298,3.9573,3.9628,3.9639,
2021-01-13,,,0.2143,1.2253,1.23,1.98,2.2042,2.65,,3.01,,3.2174,,,,3.4449,,3.7505,3.9871,4.0,4.0103,
2021-01-14,,,0.214,1.1832,1.183,1.9109,2.1408,2.59,,2.94,,3.16,,,,3.395,,3.7054,3.94,3.9526,3.9658,
2021-01-15,,,0.2137,1.1658,1.165,1.9153,2.1521,2.627,,2.9851,,3.1942,,,,3.4478,,3.7492,3.9871,4.0,4.0142,
2021-01-18,,,0.2069,1.1,1.1,1.8902,2.1387,2.6241,,2.9862,,3.2,,,,3.463,,3.7635,4.0069,4.02,4.0375,
2021-01-19,,,0.2342,1.105,1.1084,1.9167,2.1841,2.6661,,3.03,,3.23,,,,3.52,,3.8071,4.0471,4.06,4.08,
2021-01-20,,,0.2638,1.1173,1.1182,1.93,2.1925,2.662,,3.0287,,3.2372,,,,3.5438,,3.8251,4.0654,4.0762,4.0928,
2021-01-21,,,0.37,1.2434,1.2438,2.0416,2.27,2.7199,,3.07,,3.2638,,,,3.5748,,3.8757,4.0996,4.11,4.1228,
2021-01-22,,,0.4,1.3154,1.32,2.152,2.3634,2.8167,,3.1825,,3.3332,,,,3.63,,3.9443,4.14,4.1447,4.1563,
2021-01-25,,,0.4,1.3154,1.32,2.152,2.3634,2.8167,,3.1825,,3.3332,,,,3.63,,3.9443,4.14,4.1447,4.1563,
2021-01-26,,,0.4603,1.35,1.35,2.1341,2.3339,2.7868,,3.17,,3.3068,,,,3.5844,,3.9023,4.1078,4.11,4.1235,
2021-01-27,,,0.47,1.3226,1.3236,2.1119,2.3,2.75,,3.13,,3.2859,,,,3.5424,,3.8819,4.0745,4.0843,4.1037,
2021-01-28,,,0.4,1.2,1.2,2.0242,2.24,2.6795,,3.0515,,3.2153,,,,3.49,,3.8304,4.03,4.05,4.0893,
2021-01-29,,,0.38,1.133,1.13,1.93,2.16,2.5999,,2.98,,3.16,,,,3.4134,,3.7633,3.9897,4.0161,4.06,
2021-02-01,,,0.3439,1.1,1.1,1.9254,2.1585,2.6,,3.0025,,3.1899,,,,3.456,,3.81,4.0,4.0318,4.077,
2021-02-02,,,0.3007,1.025,1.02,1.8419,2.09,2.52,,2.927,,3.12,,,,3.3821,,3.7122,3.8928,3.9201,3.9592,
2021-02-03,,,0.29,1.0,1.0,1.8261,2.08,2.49,,2.9,,3.09,,,,3.3394,,3.6601,3.8707,3.9001,3.9362,
2021-02-04,,,0.2438,1.0,1.0,1.87,2.1223,2.5544,,2.967,,3.1627,,,,3.409,,3.7234,3.9,3.9251,3.96,
2021-02-05,,,0.1972,1.0,1.0,1.86,2.1161,2.5493,,2.9847,,3.1632,,,,3.4066,,3.7201,3.89,3.917,3.95,
2021-02-08,,,0.13,0.958,0.96,1.8812,2.15,2.5673,,3.0038,,3.1806,,,,3.4211,,3.7357,3.8968,3.9251,3.9588,
2021-02-09,,,0.1669,1.04,1.04,1.9773,2.2245,2.6323,,3.0618,,3.2352,,,,3.4558,,3.7669,3.9237,3.956,3.9932,
2021-02-10,,,0.09,0.9383,0.94,1.89,2.1622,2.5746,,2.9954,,3.2022,,,,3.4351,,3.7489,3.9084,3.9429,3.9811,
2021-02-11,,,0.12,0.9598,0.9591,1.8873,2.1646,2.5736,,3.0,,3.2,,,,3.45,,3.7541,3.9117,3.94,3.978,
2021-02-12,,,0.1375,0.9598,0.96,1.884,2.16,2.58,,3.01,,3.21,,,,3.4605,,3.764,3.9222,3.95,3.9986,
2021-02-17,,,0.1762,1.0202,1.0223,1.9276,2.21,2.6281,,3.0525,,3.2366,,,,3.5,,3.7947,3.9551,3.9923,4.03,
2021-02-18,,,0.1412,0.98,0.9815,1.92,2.1905,2.63,,3.043,,3.24,,,,3.5,,3.79,3.95,3.99,4.03,
2021-02-19,,,0.177,1.0052,1.0067,1.97,2.2218,2.6644,,3.07,,3.28,,,,3.5338,,3.82,3.98,4.02,4.06,
2021-02-22,,,0.3411,1.1723,1.172,2.1168,2.36,2.8,,3.1919,,3.3863,,,,3.62,,3.9069,4.08,4.1204,4.16,
2021-02-23,,,0.3747,1.1335,1.1345,2.0836,2.3336,2.797,,3.2133,,3.4055,,,,3.6456,,3.9343,4.1015,4.1573,4.1969,
2021-02-24,,,0.39,1.2,1.2,2.1648,2.44,2.87,,3.28,,3.4635,,,,3.7052,,3.984,4.1467,4.1913,4.2338,
2021-02-25,,,0.5048,1.4003,1.4052,2.36,2.59,3.0003,,3.3645,,3.5216,,,,3.7252,,4.0012,4.1708,4.2231,4.2564,
2021-02-26,,,0.6459,1.6241,1.6271,2.5476,2.7356,3.1166,,3.4322,,3.57,,,,3.76,,4.013,4.174,4.2203,4.252,
2021-03-01,,,0.67,1.72,1.7243,2.66,2.83,3.2,,3.5,,3.6294,,,,3.8221,,4.08,4.2317,4.2773,4.3056,
2021-03-02,,,0.66,1.7484,1.7474,2.7071,2.89,3.2486,,3.56,,3.6962,,,,3.877,,4.1146,4.2695,4.3151,4.3397,
2021-03-03,,,0.7606,1.8,1.8034,2.7519,2.9309,3.2512,,3.5448,,3.6729,,,,3.8535,,4.083,4.2423,4.2814,4.3052,
2021-03-04,,,0.569,1.5225,1.5213,2.4301,2.6098,3.0501,,3.3677,,3.513,,,,3.71,,3.9779,4.1648,4.2099,4.23,
2021-03-05,,,0.3838,1.3175,1.315,2.1877,2.3644,2.8296,,3.1752,,3.3358,,,,3.5638,,3.8722,4.0821,4.1331,4.1673,
2021-03-08,,,0.4758,1.505,1.5088,2.4161,2.6078,2.9544,,3.2647,,3.4314,,,,3.6311,,3.9348,4.1538,4.2023,4.2427,
2021-03-09,,,0.5179,1.5383,1.54,2.4412,2.6368,3.058,,3.3076,,3.477,,,,3.6766,,3.9826,4.1961,4.26,4.31,
2021-03-10,,,0.5223,1.5126,1.5125,2.41,2.5938,3.0236,,3.28,,3.45,,,,3.6652,,3.9621,4.1882,4.2466,4.2978,
2021-03-11,,,0.56,1.5504,1.55,2.4233,2.5866,2.995,,3.2837,,3.4544,,,,3.66,,3.9543,4.1801,4.2418,4.2933,
2021-03-12,,,0.67,1.6297,1.63,2.4833,2.6586,3.06,,3.3681,,3.5453,,,,3.7129,,3.9919,4.2145,4.275,4.3257,
2021-03-15,,,0.7863,1.68,1.68,2.5334,2.7058,3.0734,,3.39,,3.5459,,,,3.69,,3.9815,4.2,4.2736,4.303,
2021-03-16,,,0.7102,1.6263,1.6264,2.52,2.7105,3.09,,3.42,,3.56,,,,3.68,,3.9847,4.2,4.2627,4.2863,
2021-03-17,,,0.6993,1.588,1.5883,2.49,2.6725,3.0851,,3.4174,,3.5646,,,,3.6667,,3.98,4.2032,4.2613,4.2948,
2021-03-18,,,1.0156,1.8135,1.8134,2.65,2.81,3.1817,,3.5,,3.6247,,,,3.7282,,4.0067,4.22,4.2618,4.3,
2021-03-19,,,1.1865,1.9844,1.9846,2.802,2.9621,3.33,,3.64,,3.7875,,,,3.87,,4.11,4.3097,4.3631,4.4,
2021-03-22,,,1.1543,2.0014,2.0028,2.84,3.0043,3.39,,3.71,,3.86,,,,3.94,,4.18,4.36,4.43,4.472,
2021-03-23,,,1.188,2.0521,2.0517,2.948,3.1282,3.4794,,3.802,,3.9414,,,,4.01,,4.234,4.4053,4.4786,4.5136,
2021-03-24,,,1.24,2.1481,2.1491,3.0,3.195,3.52,,3.8596,,3.9755,,,,4.0611,,4.2784,4.4443,4.5191,4.537,
2021-03-25,,,1.2498,2.19,2.1909,3.0192,3.21,3.53,,3.8556,,3.9587,,,,4.0386,,4.255,4.4072,4.48,4.5,
2021-03-26,,,1.3391,2.21,2.2143,3.0327,3.1937,3.4871,,3.7905,,3.8908,,,,3.98,,4.2229,4.3931,4.465,4.4849,
2021-03-29,,,1.46,2.2951,2.2957,3.11,3.24,3.53,,3.8374,,3.93,,,,4.0,,4.24,4.4052,4.4694,4.5,
2021-03-30,,,1.34,2.17,2.17,3.0212,3.19,3.5026,,3.8262,,3.93,,,,4.0,,4.24,4.4,4.46,4.4879,
2021-03-31,,,1.2588,2.1,2.1,2.9803,3.18,3.4984,,3.84,,3.9428,,,,3.9949,,4.2247,4.3706,4.4291,4.452,
2021-04-01,,,1.1534,2.0675,2.07,3.0036,3.21,3.5181,,3.84,,3.94,,,,4.0027,,4.2379,4.3914,4.4508,4.467,
2021-04-05,,,1.1661,2.07,2.07,3.0225,3.2408,3.5636,,3.87,,3.97,,,,4.0282,,4.2755,4.41,4.4723,4.5078,
2021-04-06,,,1.3116,2.15,2.1501,3.07,3.3049,3.63,,3.93,,4.0,,,,4.06,,4.2972,4.43,4.49,4.526,
2021-04-07,,,1.42,2.2215,2.2262,3.1444,3.364,3.66,,3.9429,,4.01,,,,4.07,,4.3086,4.4396,4.5,4.53,
2021-04-08,,,1.35,2.06,2.06,3.01,3.2074,3.5,,3.8062,,3.8895,,,,3.9697,,4.22,4.3663,4.4267,4.4582,
2021-04-09,,,1.546,2.2033,2.2,3.2,3.3537,3.6022,,3.92,,3.9884,,,,4.04,,4.2502,4.4073,4.4717,4.5001,
2021-04-12,,,1.5561,2.23,2.23,3.23,3.3868,3.64,,3.968,,4.0228,,,,4.0628,,4.2571,4.39,4.456,4.489,
2021-04-13,,,1.6282,2.3387,2.3414,3.3581,3.52,3.7715,,4.1,,4.1553,,,,4.17,,4.3277,4.4372,4.4916,4.5247,
2021-04-14,,,1.61,2.29,2.2903,3.2917,3.4922,3.7447,,4.0743,,4.144,,,,4.1601,,4.3141,4.4174,4.4701,4.5026,
2021-04-15,,,1.5093,2.1751,2.1785,3.1898,3.4219,3.6782,,4.0057,,4.1201,,,,4.12,,4.2823,4.4058,4.4697,4.4922,
2021-04-16,,,1.3702,2.0323,2.0359,3.0415,3.3,3.61,,3.9317,,4.0798,,,,4.08,,4.2404,4.368,4.4293,4.4525,
2021-04-19,,,1.31,1.99,1.99,2.9611,3.22,3.55,,3.9069,,4.0677,,,,4.0757,,4.2334,4.3598,4.4235,4.4477,
2021-04-20,,,1.42,2.1,2.1,3.0674,3.3274,3.67,,4.0258,,4.1329,,,,4.15,,4.2984,4.42,4.4804,4.5043,
2021-04-22,,,1.3526,1.9605,1.9616,2.9188,3.18,3.53,,3.8992,,4.0122,,,,4.0595,,4.2318,4.3492,4.41,4.4335,
2021-04-23,,,1.28,1.9148,1.9171,2.84,3.1,3.45,,3.84,,3.96,,,,3.9876,,4.22,4.3467,4.4125,4.4378,
2021-04-26,,,1.33,1.94,1.94,2.83,3.08,3.4,,3.7868,,3.9206,,,,3.9346,,4.1939,4.3328,4.42,4.4431,
2021-04-27,,0.4473,1.365,1.9558,1.9556,2.7779,3.02,3.35,,3.74,,3.909,,,,3.9235,,4.1996,4.3577,4.4492,4.4685,
2021-04-28,,0.5132,1.3281,1.847,1.8489,2.69,2.958,3.2857,,3.69,,3.8695,,,,3.905,,4.1717,4.3471,4.4338,4.4553,
2021-04-29,,0.9728,1.36,1.8527,1.8527,2.66,2.9327,3.28,,3.6808,,3.8649,,,,3.9097,,4.1758,4.35,4.4346,4.4572,
2021-04-30,,1.2847,1.4,1.9275,1.93,2.72,2.9859,3.3696,,3.7792,,3.9832,,,,4.031,,4.2507,4.404,4.48,4.4996,
2021-05-03,,1.594,1.5845,2.03,2.03,2.7873,3.0209,3.3754,,3.78,,3.9878,,,,4.01,,4.267,4.4172,4.4917,4.5123,
2021-05-04,,1.9,1.69,2.1587,2.1594,2.8884,3.1189,3.4652,,3.8821,,4.1,,,,4.148,,4.3663,4.4868,4.5636,4.5842,
2021-05-05,,1.8195,1.67,2.1065,2.11,2.86,3.0843,3.46,,3.8807,,4.08,,,,4.14,,4.3602,4.4911,4.5721,4.5938,
2021-05-06,,1.8809,1.5299,2.04,2.04,2.824,3.04,3.42,,3.8535,,4.0424,,,,4.1225,,4.3535,4.496,4.5706,4.59,
2021-05-07,,2.0695,1.4127,1.9698,1.9703,2.8068,3.0226,3.3937,,3.8122,,4.006,,,,4.09,,4.3156,4.4588,4.4936,4.515,
2021-05-10,,3.0877,1.4046,1.96,1.96,2.8268,3.06,3.4336,,3.8445,,4.0229,,,,4.1053,,4.3167,4.436,4.4672,4.4867,
2021-05-11,,,1.3079,1.85,1.85,2.7025,2.96,3.3572,,3.77,,3.9609,,,,4.062,,4.2754,4.39,4.42,4.4467,
2021-05-12,,,1.3257,1.9191,1.9197,2.8,3.06,3.44,,3.8528,,4.0352,,,,4.1238,,4.33,4.4317,4.4568,4.48,
2021-05-13,,,1.3521,1.91,1.91,2.8081,3.061,3.4433,,3.8523,,4.04,,,,4.1131,,4.3173,4.4083,4.4325,4.4625,
2021-05-14,,,1.41,1.9725,1.979,2.8058,3.07,3.4428,,3.844,,4.0437,,,,4.1357,,4.3053,4.3966,4.4229,4.45,
2021-05-17,,,1.3051,1.8576,1.8623,2.7108,2.995,3.3651,,3.7614,,3.9627,,,,4.068,,4.2383,4.3408,4.3705,4.4014,
2021-05-18,,,1.28,1.86,1.86,2.77,3.0925,3.4864,,3.8763,,4.076,,,,4.1722,,4.3248,4.4415,4.485,4.5176,
2021-05-19,,,1.3545,1.94,1.94,2.84,3.14,3.513,,3.8921,,4.07,,,,4.17,,4.3201,4.4363,4.4747,4.5047,
2021-05-20,,,1.3394,1.86,1.8614,2.7776,3.084,3.43,,3.8151,,4.0066,,,,4.1175,,4.2822,4.3965,4.4401,4.4713,
2021-05-21,,,1.2941,1.82,1.8173,2.7608,3.0672,3.41,,3.7956,,3.9904,,,,4.1047,,4.2744,4.3963,4.4477,4.4722,
2021-05-24,,,1.192,1.7874,1.786,2.81,3.1163,3.4696,,3.8608,,4.0585,,,,4.1654,,4.3099,4.4258,4.47,4.4977,
2021-05-25,,,1.27,1.86,1.86,2.9134,3.1828,3.52,,3.8829,,4.0698,,,,4.1781,,4.308,4.428,4.4676,4.49,
2021-05-26,,,1.2873,1.8994,1.8993,2.9,3.1966,3.54,,3.8809,,4.0571,,,,4.1464,,4.28,4.3943,4.4487,4.4813,
2021-05-27,,,1.3647,1.8958,1.895,2.8604,3.1385,3.4606,,3.8177,,4.0043,,,,4.09,,4.2332,4.3399,4.402,4.4467,
2021-05-28,,,1.28,1.78,1.7798,2.7517,3.0435,3.37,,3.7505,,3.9499,,,,4.0578,,4.1975,4.3054,4.3767,4.4326,
2021-05-31,,,1.2906,1.8065,1.8084,2.79,3.08,3.4152,,3.7915,,3.99,,,,4.0966,,4.2286,4.33,4.39,4.4403,
2021-06-01,,,1.36,1.84,1.8437,2.78,3.07,3.39,,3.7407,,3.915,,,,4.0491,,4.1894,4.2863,4.3494,4.3957,
2021-06-02,,,1.36,1.8459,1.8487,2.75,3.0147,3.3359,,3.6743,,3.853,,,,3.9899,,4.1235,4.2076,4.2666,4.3232,
2021-06-04,,,1.3146,1.83,1.83,2.7278,2.9805,3.2834,,3.612,,3.7849,,,,3.9459,,4.0697,4.1503,4.2127,4.2633,
